ID,item_cnt_month
139790,0.08731076
144890,0.0
149990,0.0
155090,0.0
160190,0.27148205
165290,0.0
170390,0.06683916
175490,0.0
180590,0.0
185690,0.0
190790,0.0
195890,0.0
200990,0.0
206090,0.0
211190,0.0
2089,0.0
7189,0.0
12289,0.082687706
17389,0.0
22489,0.0
27589,0.0
32689,0.0
37789,0.08957994
42889,0.087768584
47989,1.1551627
53089,0.082687706
58189,0.46345142
63289,0.08516559
68389,0.08603865
73489,0.08957994
78589,0.0
83689,0.065193504
88789,0.0
93889,0.0
98989,0.0
104089,0.19461066
109189,0.0
114289,0.0
119389,0.0
124489,0.2003986
129589,0.0
134689,0.0
139789,0.1550299
144889,0.0
149989,0.0
155089,0.0
160189,0.08994177
165289,0.0
170389,0.0
175489,0.0
180589,0.0
185689,0.0
190789,0.0
195889,0.0
200989,0.0
206089,0.0
211189,0.0
1691,0.0
6791,0.065193504
11891,0.082687706
16991,0.0
22091,0.0
27191,0.0
32291,0.06480631
37391,0.0
42491,0.087768584
47591,0.273495
52691,0.082687706
57791,0.16706002
62891,0.08562341
67991,0.08603865
73091,0.3935157
78191,0.0
83291,0.0
88391,0.0
93491,0.0
98591,0.082687706
103691,0.22946882
108791,0.0
113891,0.0
118991,0.0
124091,0.08087641
129191,0.0
134291,0.0
139391,0.39614597
144491,0.0
149591,0.0
154691,0.0
159791,0.27148205
164891,0.0
169991,0.06683916
175091,0.0
180191,0.0
185291,0.0
190391,0.0
195491,0.0
200591,0.0
205691,0.0
210791,0.0
4427,0.0
9527,0.0
14627,0.09611374
19727,0.0
24827,0.08562341
29927,0.0
35027,0.0
40127,0.08957994
45227,0.087768584
50327,1.0952184
55427,0.082687706
60527,0.2531727
65627,0.08562341
70727,0.08603865
75827,0.2019867
80927,0.0
86027,0.065193504
91127,0.082687706
96227,0.082687706
101327,0.0
106427,0.4778165
111527,0.0
116627,0.0
121727,0.0
126827,0.09213397
131927,0.0
137027,0.0
142127,0.0990262
147227,0.0
152327,0.0
157427,0.0
162527,0.07868415
167627,0.0
172727,0.0
177827,0.0
182927,0.0
188027,0.0
193127,0.0
198227,0.0
203327,0.0
208427,0.0
213527,0.0
2088,0.0
7188,0.0
12288,0.082687706
17388,0.0
22488,0.0
27588,0.0
32688,0.0
37788,0.08957994
42888,0.087768584
47988,0.63141763
53088,0.082687706
58188,0.24050128
63288,0.08562341
68388,0.08603865
73488,0.251867
78588,0.0
83688,0.065193504
88788,0.082687706
93888,0.0
98988,0.0
104088,0.19461066
109188,0.0
114288,0.0
119388,0.0
124488,0.08041859
129588,0.0
134688,0.0
139788,0.3339997
144888,0.0
149988,0.0
155088,0.0
160188,0.3242174
165288,0.0
170388,0.06683916
175488,0.0
180588,0.0
185688,0.0
190788,0.0
195888,0.0
200988,0.0
206088,0.0
211188,0.0
3084,0.0
8184,0.065193504
13284,0.08222988
18384,0.0
23484,0.08562341
28584,0.0
33684,0.06480631
38784,0.0
43884,0.087768584
48984,2.0644815
54084,0.082687706
59184,0.2813303
64284,0.08562341
69384,0.08603865
74484,0.2019867
79584,0.0
84684,0.065193504
89784,0.082687706
94884,0.0
99984,0.0
105084,0.3316418
110184,0.0
115284,0.0
120384,0.0
125484,0.08041859
130584,0.0
135684,0.0
140784,0.3144384
145884,0.0
150984,0.0
156084,0.0
161184,0.116252095
166284,0.0
171384,0.06683916
176484,0.0
181584,0.0
186684,0.0
191784,0.0
196884,0.0
201984,0.0
207084,0.0
212184,0.0
2019,0.34028745
7119,0.5556009
12219,0.39690334
17319,0.34028745
22419,0.0
27519,0.38326436
32619,0.46509483
37719,0.0
42819,0.28296793
47919,0.86710274
53019,0.5295245
58119,0.7275882
63219,0.40740055
68319,0.9230863
73419,0.60106206
78519,0.28863883
83619,0.0
88719,0.5168531
93819,0.38326436
98919,0.91217387
104019,0.46030647
109119,0.4362742
114219,0.2857505
119319,0.0
124419,0.22639585
129519,0.26014954
134619,0.0
139719,0.52614766
144819,0.5348626
149919,0.4079362
155019,0.0
160119,0.40574396
165219,0.0
170319,0.27062184
175419,0.6550875
180519,0.47349012
185619,0.34755498
190719,0.37558773
195819,0.21456283
200919,0.0
206019,0.2915513
211119,0.0
528,0.022941917
5628,0.07052231
10728,0.022941917
15828,0.0
20928,0.0
26028,0.036367893
31128,0.0
36228,0.029834092
41328,0.047542393
46428,0.45823815
51528,0.020923465
56628,0.057011575
61728,0.0
66828,0.02629286
71928,0.029834092
77028,0.0
82128,0.0
87228,0.0
92328,0.0
97428,0.022941917
102528,0.07058513
107628,0.0
112728,0.0
117828,0.03238818
122928,0.0
128028,0.0
133128,0.05903712
138228,0.05612576
143328,0.023608446
148428,0.0
153528,0.0
158628,0.018938363
163728,0.0
168828,0.0
173928,0.0
179028,0.0
184128,0.0
189228,0.0
194328,0.0016179979
199428,0.014893919
204528,0.028022796
209628,0.014893919
596,0.08801651
5696,0.005447656
10796,0.022941917
15896,0.036367893
20996,0.025877625
26096,0.036367893
31196,0.0
36296,0.029834092
41396,0.54438365
46496,2.7583244
51596,0.022941917
56696,0.6420235
61796,0.025877625
66896,0.02629286
71996,0.029834092
77096,0.022484094
82196,0.005447656
87296,0.050006866
92396,0.022941917
97496,0.020923465
102596,0.07058513
107696,0.0
112796,0.13471985
117896,0.0
122996,0.03238818
128096,0.095284045
133196,0.059494942
138296,0.21645045
143396,0.3895275
148496,0.021130562
153596,0.0
158696,0.21173632
163796,0.0
168896,0.00709337
173996,0.035323888
179096,0.0
184196,0.0
189296,0.0
194396,0.013333291
199496,0.19643432
204596,0.095284045
209696,0.014893919
4563,0.0
9663,0.0
14763,0.0
19863,0.0
24963,0.0
30063,0.0
35163,0.0
40263,0.0
45363,0.0
50463,0.0
55563,0.0
60663,0.0
65763,0.0
70863,0.0
75963,0.0
81063,0.0
86163,0.0
91263,0.0
96363,0.0
101463,0.0
106563,0.0
111663,0.0
116763,0.0
121863,0.0
126963,0.0
132063,0.0
137163,0.0
142263,0.0
147363,0.0
152463,0.0
157563,4.740608
162663,0.0
167763,0.0
172863,0.0
177963,0.0
183063,0.0
188163,0.0
193263,0.0
198363,0.0
203463,0.0
208563,0.0
213663,0.0
597,0.0
5697,0.0
10797,0.31667486
15897,0.0
20997,0.31032667
26097,0.0
31197,0.0
36297,2.2153785
41397,0.4469907
46497,0.53173304
51597,0.25138727
56697,0.9646845
61797,4.808194
66897,0.0
71997,0.27512485
77097,0.0
82197,0.0
87297,0.23796126
92397,0.0
97497,0.0
102597,0.55199164
107697,0.0
112797,0.0
117897,0.0
122997,0.0
128097,0.14858267
133197,0.0
138297,0.0
143397,0.0
148497,0.18767792
153597,0.0
158697,0.0
163797,0.0
168897,0.4270832
173997,0.0
179097,0.24887681
184197,0.36004275
189297,0.0
194397,0.0
199497,0.0
204597,0.2528333
209697,0.0
3082,0.0
8182,0.005447656
13282,0.0
18382,0.0
23482,0.0
28582,0.0
33682,0.0
38782,0.0
43882,0.0
48982,0.05721867
54082,0.022941917
59182,0.059030026
64282,0.025877625
69382,0.0
74482,0.029834092
79582,0.0
84682,0.005447656
89782,0.0
94882,0.0
99982,0.022941917
105082,0.059327513
110182,0.0036363602
115282,0.0
120382,0.0
125482,0.021130562
130582,0.0
135682,0.0
140782,0.028022796
145882,0.02406627
150982,0.0
156082,0.0
161182,0.018938363
166282,0.0
171382,0.00709337
176482,0.0
181582,0.0
186682,0.0
191782,0.0
196882,0.0
201982,0.0036363602
207082,0.0
212182,0.0036363602
1343,0.082687706
6443,0.065193504
11543,0.27765402
16643,0.082687706
21743,0.08562341
26843,0.0
31943,0.06480631
37043,0.08912212
42143,0.087768584
47243,0.36968175
52343,0.082687706
57443,0.39924768
62543,0.2849448
67643,0.08603865
72743,0.08957994
77843,0.082687706
82943,0.065193504
88043,0.08222988
93143,0.082687706
98243,0.082687706
103343,0.7912512
108443,0.06338215
113543,0.08422735
118643,0.08087641
123743,0.08087641
128843,0.087768584
133943,0.11924073
139043,0.11587155
144143,0.08381212
149243,0.08087641
154343,0.0
159443,0.27148205
164543,0.0
169643,0.06683916
174743,0.08381212
179843,0.08381212
184943,0.087768584
190043,0.08087641
195143,0.06338215
200243,0.06338215
205343,0.087768584
210443,0.06338215
1725,0.0
6825,0.0
11925,0.0
17025,0.0
22125,0.0
27225,0.0
32325,0.0
37425,0.0
42525,0.0
47625,0.12822214
52725,0.0
57825,0.118775815
62925,0.0
68025,0.0
73125,0.0
78225,0.0
83325,0.0
88425,0.0
93525,0.0
98625,0.0
103725,0.0
108825,0.0
113925,0.0
119025,0.0
124125,0.0
129225,0.0
134325,0.13049835
139425,0.0
144525,0.0
149625,0.0
154725,0.0
159825,0.0
164925,0.0
170025,0.06683916
175125,0.0
180225,0.0
185325,0.0
190425,0.0
195525,0.0
200625,0.0
205725,0.0
210825,0.0
3821,0.0
8921,0.0
14021,0.0
19121,0.0
24221,0.0
29321,0.0
34421,0.0
39521,0.0
44621,0.0
49721,0.0
54821,0.0
59921,0.0
65021,0.0
70121,0.0
75221,0.0
80321,0.0
85421,0.0
90521,0.0
95621,0.0
100721,0.0
105821,0.0
110921,0.0
116021,0.0
121121,0.0
126221,0.0
131321,0.0
136421,0.0
141521,0.0
146621,0.0
151721,0.0
156821,0.0
161921,0.0
167021,0.0
172121,0.0
177221,0.0
182321,0.0
187421,0.0
192521,0.0
197621,0.0
202721,0.0
207821,0.0
212921,0.0
3081,0.0
8181,0.005447656
13281,0.022941917
18381,0.0
23481,0.0
28581,0.0
33681,0.0
38781,0.029834092
43881,0.028022796
48981,0.05721867
54081,0.022941917
59181,0.059030026
64281,0.0
69381,0.0
74481,0.029834092
79581,0.0
84681,0.005447656
89781,0.0
94881,0.0
99981,0.0
105081,0.059327513
110181,0.0036363602
115281,0.0
120381,0.0
125481,0.0
130581,0.0
135681,0.0
140781,0.0
145881,0.02406627
150981,0.0
156081,0.0
161181,0.018938363
166281,0.0
171381,0.00709337
176481,0.02406627
181581,0.0
186681,0.0
191781,0.0
196881,0.0
201981,0.0036363602
207081,0.0
212181,0.0
1726,0.0
6826,0.25771856
11926,0.7877098
17026,0.0
22126,0.0
27226,0.47017908
32326,0.25733137
37426,2.9804761
42526,1.840013
47626,1.0070121
52726,0.7877098
57826,3.708202
62926,0.27814847
68026,0.4778851
73126,0.48142642
78226,0.27475494
83326,0.25771856
88426,0.47017908
93526,0.47017908
98626,0.27521276
103726,2.8241212
108826,0.19764403
113926,0.21848923
119026,0.0
124126,0.21513829
129226,0.17604303
134326,0.0
139426,0.41918346
144526,0.218074
149626,0.0
154726,0.0
159826,0.0
164926,0.0
170026,0.2593642
175126,0.79422724
180226,0.2763372
185326,0.0
190426,0.16915086
195526,0.1516566
200626,0.1516566
205726,0.47744662
210826,0.1516566
2070,0.0
7170,0.0
12270,0.022941917
17370,0.0
22470,0.0
27570,0.0
32670,0.0
37770,0.0
42870,0.16064328
47970,0.2500561
53070,0.022941917
58170,0.40370557
63270,0.025877625
68370,0.02629286
73470,0.029834092
78570,0.0
83670,0.005447656
88770,0.0
93870,0.0
98970,0.022941917
104070,0.26475662
109170,0.0
114270,0.024481505
119370,0.0
124470,0.03238818
129570,0.0
134670,0.0
139770,0.028022796
144870,0.0
149970,0.0
155070,0.0
160170,0.030195922
165270,0.0
170370,0.00709337
175470,0.02406627
180570,0.02406627
185670,0.0
190770,0.0
195870,0.0
200970,0.0036363602
206070,0.0
211170,0.0
2069,0.0
7169,0.065193504
12269,0.082687706
17369,0.0
22469,0.0
27569,0.0
32669,0.0
37769,0.0
42869,0.087768584
47969,0.11696452
53069,0.0
58169,0.11831799
63269,0.08562341
68369,0.08603865
73469,0.08957994
78569,0.0
83669,0.0
88769,0.082687706
93869,0.0
98969,0.0
104069,0.17786056
109169,0.0
114269,0.0
119369,0.0
124469,0.08041859
129569,0.0
134669,0.0
139769,0.38953593
144869,0.0
149969,0.0
155069,0.0
160169,0.14159039
165269,0.0
170369,0.0
175469,0.0
180569,0.0
185669,0.0
190769,0.0
195869,0.0
200969,0.0
206069,0.0
211169,0.0
2057,0.0
7157,0.0
12257,0.0
17357,0.0
22457,0.0
27557,0.0
32657,0.0
37757,0.0
42857,0.40911752
47957,0.49318898
53057,0.0
58157,0.0
63257,0.0
68357,0.0
73457,0.0
78557,0.0
83657,0.0
88757,0.0
93857,0.0
98957,0.0
104057,0.0
109157,0.0
114257,0.0
119357,0.0
124457,0.0
129557,0.0
134657,0.0
139757,0.0
144857,0.0
149957,0.0
155057,0.0
160157,0.0
165257,0.0
170357,0.0
175457,0.0
180557,0.0
185657,0.0
190757,0.0
195857,0.0
200957,0.0
206057,0.0
211157,0.0
1727,0.0
6827,0.0
11927,0.0
17027,0.0
22127,0.0
27227,0.0
32327,0.0
37427,0.0
42527,0.0
47627,0.0
52727,0.0
57827,0.0
62927,0.0
68027,0.0
73127,0.0
78227,0.0
83327,0.0
88427,0.0
93527,0.0
98627,0.0
103727,0.0
108827,0.0
113927,0.0
119027,0.0
124127,0.0
129227,0.0
134327,0.0
139427,0.0
144527,0.0
149627,0.0
154727,0.0
159827,0.0
164927,0.0
170027,0.0
175127,0.0
180227,0.0
185327,0.0
190427,0.0
195527,0.0
200627,0.0
205727,0.0
210827,0.0
2056,0.0
7156,0.0
12256,0.022941917
17356,0.0
22456,0.0
27556,0.0
32656,0.0
37756,0.14224085
42856,0.22586456
47956,0.92431223
53056,0.022941917
58156,0.30464366
63256,0.24204454
68356,0.02629286
73456,0.029834092
78556,0.0
83656,0.005447656
88756,0.022941917
93856,0.0
98956,0.0
104056,0.07058513
109156,0.0
114256,0.0
119356,0.0
124456,0.021130562
129556,0.0
134656,0.0
139756,0.028022796
144856,0.0
149956,0.0
155056,0.0
160156,0.01691991
165256,0.0
170356,0.00709337
175456,0.02406627
180556,0.0
185656,0.0
190756,0.0
195856,0.0
200956,0.0036363602
206056,0.0
211156,0.0036363602
3079,0.0
8179,0.0
13279,0.022941917
18379,0.0
23479,0.0
28579,0.0
33679,0.005060464
38779,0.029834092
43879,0.08670074
48979,0.7547412
54079,0.0
59179,0.07245606
64279,0.0393036
69379,0.02629286
74479,0.029834092
79579,0.0
84679,0.0
89779,0.022941917
94879,0.0
99979,0.0
105079,0.059327513
110179,0.0
115279,0.0
120379,0.0
125479,0.021130562
130579,0.0
135679,0.0
140779,0.028022796
145879,0.0
150979,0.0
156079,0.0
161179,0.030195922
166279,0.0
171379,0.0
176479,0.02406627
181579,0.02406627
186679,0.0
191779,0.0
196879,0.0
201979,0.0036363602
207079,0.0
212179,0.0
4987,0.022484094
10087,0.005447656
15187,0.022941917
20287,0.0
25387,0.0
30487,0.0
35587,0.0
40687,0.029834092
45787,0.2635954
50887,0.36648923
55987,0.022941917
61087,0.07245606
66187,0.0393036
71287,0.02629286
76387,0.246001
81487,0.0
86587,0.0
91687,0.022941917
96787,0.022941917
101887,0.0
106987,0.059327513
112087,0.0
117187,0.0
122287,0.0
127387,0.021130562
132487,0.0
137587,0.0
142687,0.028022796
147787,0.0
152887,0.0
157987,0.0
163087,0.018938363
168187,0.0
173287,0.00709337
178387,0.02406627
183487,0.02406627
188587,0.0
193687,0.0
198787,0.0036363602
203887,0.0036363602
208987,0.0
214087,0.0
3854,0.0
8954,0.0
14054,0.022941917
19154,0.0
24254,0.0
29354,0.0
34454,0.0
39554,0.029834092
44654,0.028022796
49754,0.05721867
54854,0.022941917
59954,0.058572203
65054,0.0393036
70154,0.02629286
75254,0.029834092
80354,0.0
85454,0.0
90554,0.0
95654,0.0
100754,0.0
105854,0.059327513
110954,0.0
116054,0.0
121154,0.0
126254,0.021130562
131354,0.028022796
136454,0.0
141554,0.028022796
146654,0.0
151754,0.0
156854,0.0
161954,0.21173632
167054,0.0
172154,0.0
177254,0.02406627
182354,0.0
187454,0.0
192554,0.0
197654,0.0
202754,0.0036363602
207854,0.0
212954,0.0
4562,0.0
9662,0.0
14762,0.0
19862,0.0
24962,0.0
30062,0.0
35162,0.0
40262,0.0
45362,0.0
50462,0.0
55562,0.0
60662,0.0
65762,0.0
70862,0.0
75962,0.0
81062,0.0
86162,0.0
91262,0.0
96362,0.0
101462,0.0
106562,0.0
111662,0.0
116762,0.0
121862,0.0
126962,0.0
132062,0.0
137162,0.0
142262,0.0
147362,0.0
152462,0.0
157562,0.0
162662,0.0
167762,0.0
172862,0.0
177962,0.0
183062,0.0
188162,0.0
193262,0.0
198362,0.0
203462,0.0
208562,0.0
213662,0.0
4986,0.0
10086,0.0
15186,0.0
20286,0.0
25386,0.0
30486,0.0
35586,0.0
40686,0.0
45786,0.0
50886,0.0
55986,0.0
61086,0.0
66186,0.0
71286,0.0
76386,0.0
81486,0.0
86586,0.0
91686,0.0
96786,0.0
101886,0.0
106986,0.0
112086,0.0
117186,0.0
122286,0.0
127386,0.0
132486,0.0
137586,0.0
142686,0.0
147786,0.0
152886,0.0
157986,0.0
163086,0.0
168186,0.0
173286,0.0
178386,0.0
183486,0.0
188586,0.0
193686,0.0
198786,0.0
203886,0.0
208986,0.0
214086,0.0
4561,0.0
9661,0.0
14761,0.0
19861,0.0
24961,0.0
30061,0.0
35161,0.0
40261,0.0
45361,0.0
50461,0.0
55561,0.0
60661,0.0
65761,0.0
70861,0.0
75961,0.0
81061,0.0
86161,0.0
91261,0.0
96361,0.0
101461,0.0
106561,0.0
111661,0.0
116761,0.0
121861,0.0
126961,0.0
132061,0.0
137161,0.0
142261,0.0
147361,0.0
152461,0.0
157561,0.025039852
162661,0.0
167761,0.0
172861,0.0
177961,0.0
183061,0.0
188161,0.0
193261,0.0
198361,0.0
203461,0.0
208561,0.0
213661,0.0
2055,0.0
7155,0.0
12255,0.022941917
17355,0.0
22455,0.0
27555,0.0
32655,0.005060464
37755,0.0
42855,0.23343793
47955,0.25081915
53055,0.022941917
58155,0.4008739
63255,0.54593617
68355,0.02629286
73455,0.029834092
78555,0.0
83655,0.0
88755,0.0
93855,0.0
98955,0.0
104055,0.07058513
109155,0.0
114255,0.0
119355,0.0
124455,0.0840368
129555,0.0
134655,0.0
139755,0.028022796
144855,0.0
149955,0.0
155055,0.0
160155,0.01691991
165255,0.0
170355,0.0
175455,0.0
180555,0.0
185655,0.0
190755,0.0
195855,0.0
200955,0.0036363602
206055,0.0
211155,0.0
4560,0.0
9660,0.0
14760,0.0
19860,0.0
24960,0.0
30060,0.0
35160,0.0
40260,0.0
45360,0.0
50460,0.0
55560,0.0
60660,0.0
65760,0.0
70860,0.0
75960,0.0
81060,0.0
86160,0.0
91260,0.0
96360,0.0
101460,0.0
106560,0.0
111660,0.0
116760,0.0
121860,0.0
126960,0.0
132060,0.0
137160,0.0
142260,0.0
147360,0.0
152460,0.0
157560,0.0
162660,0.0
167760,0.0
172860,0.0
177960,0.0
183060,0.0
188160,0.0
193260,0.0
198360,0.0
203460,0.0
208560,0.0
213660,0.0
2054,0.0
7154,0.0
12254,0.0
17354,0.0
22454,0.0
27554,0.0
32654,0.0
37754,0.0
42854,0.37208313
47954,0.5151759
53054,0.0
58154,0.4102539
63254,0.0
68354,0.3312247
73454,0.33476594
78554,0.0
83654,0.0
88754,0.0
93854,0.0
98954,0.0
104054,0.0
109154,0.0
114254,0.0
119354,0.0
124454,0.26127577
129554,0.0
134654,0.0
139754,0.0
144854,0.0
149954,0.0
155054,0.0
160154,0.0
165254,0.0
170354,0.0
175454,0.0
180554,0.0
185654,0.0
190754,0.0
195854,0.0
200954,0.0
206054,0.0
211154,0.0
2053,0.0
7153,0.005447656
12253,0.022941917
17353,0.0
22453,0.0
27553,0.0
32653,0.0
37753,0.0
42853,0.24610928
47953,0.946445
53053,0.022941917
58153,0.7534305
63253,0.45142066
68353,0.02629286
73453,0.029834092
78553,0.0
83653,0.005447656
88753,0.022941917
93853,0.0
98953,0.0
104053,0.059327513
109153,0.0
114253,0.0
119353,0.0
124453,0.021130562
129553,0.0
134653,0.0
139753,0.028022796
144853,0.0
149953,0.0
155053,0.0
160153,0.030195922
165253,0.0
170353,0.0
175453,0.02406627
180553,0.0
185653,0.0
190753,0.0
195853,0.0
200953,0.0036363602
206053,0.0
211153,0.0
3881,0.0
8981,0.0
14081,0.022941917
19181,0.0
24281,0.0
29381,0.0
34481,0.0
39581,0.0
44681,0.030697048
49781,0.8726505
54881,0.022941917
59981,0.059030026
65081,0.056149006
70181,0.02629286
75281,0.029834092
80381,0.0
85481,0.005447656
90581,0.0
95681,0.0
100781,0.0
105881,0.059327513
110981,0.0
116081,0.0
121181,0.0
126281,0.021130562
131381,0.0
136481,0.0
141581,0.028022796
146681,0.0
151781,0.0
156881,0.0
161981,0.018938363
167081,0.0
172181,0.0
177281,0.0
182381,0.02406627
187481,0.0
192581,0.0
197681,0.0
202781,0.0036363602
207881,0.0
212981,0.0
3152,0.0
8252,0.0
13352,0.0
18452,0.0
23552,0.0
28652,0.0
33752,0.0
38852,0.0
43952,0.63533914
49052,0.7690103
54152,0.0
59252,0.49716872
64352,0.21840268
69452,0.3312247
74552,0.43852597
79652,0.0
84752,0.0
89852,0.0
94952,0.0
100052,0.0
105152,0.15885958
110252,0.0
115352,0.0
120452,0.0
125552,0.0
130652,0.0
135752,0.0
140852,0.0
145952,0.0
151052,0.0
156152,0.0
161252,0.19076818
166352,0.0
171452,0.0
176552,0.0
181652,0.0
186752,0.0
191852,0.0
196952,0.0
202052,0.0
207152,0.0
212252,0.0
3005,0.0
8105,0.0
13205,0.0
18305,0.0
23405,0.0
28505,0.0
33605,0.0
38705,0.0
43805,0.0
48905,0.0
54005,0.0
59105,0.0
64205,0.0
69305,0.0
74405,0.0
79505,0.0
84605,0.0
89705,0.0
94805,0.0
99905,0.0
105005,0.0
110105,0.0
115205,0.0
120305,0.0
125405,0.0
130505,0.0
135605,0.0
140705,0.0
145805,0.0
150905,0.0
156005,0.0
161105,0.0
166205,0.0
171305,0.0
176405,0.0
181505,0.0
186605,0.0
191705,0.0
196805,0.0
201905,0.0
207005,0.0
212105,0.0
2052,0.0
7152,0.0
12252,0.0
17352,0.0
22452,0.0
27552,0.0
32652,0.0
37752,0.0
42852,0.5295828
47952,0.4433442
53052,0.0
58152,0.9639175
63252,0.41772407
68352,0.3312247
73452,0.3516112
78552,0.0
83652,0.0
88752,0.0
93852,0.0
98952,0.0
104052,0.0
109152,0.0
114252,0.0
119352,0.0
124452,0.26127577
129552,0.0
134652,0.0
139752,0.0
144852,0.0
149952,0.0
155052,0.0
160152,0.0
165252,0.0
170352,0.0
175452,0.0
180552,0.0
185652,0.0
190752,0.0
195852,0.0
200952,0.0
206052,0.0
211152,0.0
1728,0.0
6828,0.0
11928,0.0
17028,0.0
22128,0.0
27228,0.0
32328,0.0
37428,0.0
42528,0.0
47628,0.0
52728,0.0
57828,0.0
62928,0.0
68028,0.0
73128,0.0
78228,0.0
83328,0.0
88428,0.0
93528,0.0
98628,0.0
103728,0.0
108828,0.0
113928,0.0
119028,0.0
124128,0.0
129228,0.0
134328,0.0
139428,0.0
144528,0.0
149628,0.0
154728,0.0
159828,0.0
164928,0.0
170028,0.0
175128,0.0
180228,0.0
185328,0.0
190428,0.0
195528,0.0
200628,0.0
205728,0.0
210828,0.0
2051,0.0
7151,0.0
12251,0.022941917
17351,0.0
22451,0.0
27551,0.022941917
32651,0.0
37751,0.0
42851,0.028022796
47951,0.33552212
53051,0.022941917
58151,0.07245606
63251,0.09530729
68351,0.02629286
73451,0.246001
78551,0.0
83651,0.005447656
88751,0.0
93851,0.0
98951,0.0
104051,0.07058513
109151,0.0
114251,0.0
119351,0.0
124451,0.021130562
129551,0.0
134651,0.0
139751,0.0
144851,0.0
149951,0.0
155051,0.0
160151,0.030195922
165251,0.0
170351,0.00709337
175451,0.02406627
180551,0.0
185651,0.0
