ID,item_cnt_month
144869,0.0
149969,0.0
155069,0.0
160169,0.10883319026047944
165269,0.0
170369,0.0
175469,0.0
180569,0.0
185669,0.0
190769,0.0
195869,0.0
200969,0.0
206069,0.0
211169,0.0
2057,0.0
7157,0.0
12257,0.0
17357,0.0
22457,0.0
27557,0.0
32657,0.0
37757,0.0
42857,0.5970294005102051
47957,0.6244690371467368
53057,0.0
58157,0.0
63257,0.0
68357,0.0
73457,0.0
78557,0.0
83657,0.0
88757,0.0
93857,0.0
98957,0.0
104057,0.0
109157,0.0
114257,0.0
119357,0.0
124457,0.0
129557,0.0
134657,0.0
139757,0.0
144857,0.0
149957,0.0
155057,0.0
160157,0.0
165257,0.0
170357,0.0
175457,0.0
180557,0.0
185657,0.0
190757,0.0
195857,0.0
200957,0.0
206057,0.0
211157,0.0
1727,0.0
6827,0.0
11927,0.0
17027,0.0
22127,0.0
27227,0.0
32327,0.0
37427,0.0
42527,0.0
47627,0.0
52727,0.0
57827,0.0
62927,0.0
68027,0.0
73127,0.0
78227,0.0
83327,0.0
88427,0.0
93527,0.0
98627,0.0
103727,0.0
108827,0.0
113927,0.0
119027,0.0
124127,0.0
129227,0.0
134327,0.0
139427,0.0
144527,0.0
149627,0.0
154727,0.0
159827,0.0
164927,0.0
170027,0.0
175127,0.0
180227,0.0
185327,0.0
190427,0.0
195527,0.0
200627,0.0
205727,0.0
210827,0.0
2056,0.0
7156,0.0
12256,0.03579654414516831
17356,0.0
22456,0.0
27556,0.0
32656,0.0
37756,0.17992053464755886
42856,0.6455494404279615
47956,1.469832525433271
53056,0.03430470102593375
58156,0.6403818104731119
63256,0.5847874686344959
68356,0.027449983955491697
73456,0.04582430988080477
78556,0.0
83656,0.024654736098745134
88756,0.03409421482824515
93856,0.0
98956,0.0
104056,0.1274005163697155
109156,0.0
114256,0.0
119356,0.0
124456,0.05503680606116734
129556,0.0
134656,0.0
139756,0.040542921554762024
144856,0.0
149956,0.0
155056,0.0
160156,0.09922520855221506
165256,0.0
170356,0.03585304910023612
175456,0.04303650621911881
180556,0.0
185656,0.0
190756,0.0
195856,0.0
200956,0.01170409663245453
206056,0.0
211156,0.015389010297095607
3079,0.0
8179,0.0
13279,0.03579654414516831
18379,0.0
23479,0.0
28579,0.0
33679,0.0
38779,0.06939837805544957
43879,0.184703290457357
48979,1.202250190097403
54079,0.0
59179,0.15469157545903844
64279,0.05712519048586351
69379,0.027449983955491697
74479,0.0717982388846109
79579,0.0
84679,0.0
89779,0.03409421482824515
94879,0.0
99979,0.0
105079,0.0984154377370593
110179,0.0
115279,0.0
120379,0.0
125479,0.029062877057361214
130579,0.0
135679,0.0
140779,0.040542921554762024
145879,0.0
150979,0.0
156079,0.0
161179,0.07786126406153648
166279,0.0
171379,0.0
176479,0.04303650621911881
181579,0.03326825593581717
186679,0.0
191779,0.0
196879,0.0
201979,0.01170409663245453
207079,0.0
212179,0.0
4987,0.06403332306235565
10087,0.03240831064531868
15187,0.03579654414516831
20287,0.0
25387,0.0
30487,0.0
35587,0.0
40687,0.06939837805544957
45787,0.3618458652038442
50887,0.43435152253609555
55987,0.03430470102593375
61087,0.15469157545903844
66187,0.07011215498776646
71287,0.027449983955491697
76387,0.5958631102504915
81487,0.0
86587,0.0
91687,0.03409421482824515
96787,0.03388852084848659
101887,0.0
106987,0.0984154377370593
112087,0.0
117187,0.0
122287,0.0
127387,0.029062877057361214
132487,0.0
137587,0.0
142687,0.040542921554762024
147787,0.0
152887,0.0
157987,0.0
163087,0.05070516863445873
168187,0.0
173287,0.03585304910023612
178387,0.04303650621911881
183487,0.03326825593581717
188587,0.0
193687,0.0
198787,0.009858203706270774
203887,0.01170409663245453
208987,0.0
214087,0.0
3854,0.0
8954,0.0
14054,0.03579654414516831
19154,0.0
24254,0.0
29354,0.0
34454,0.0
39554,0.06939837805544957
44654,0.08896264327507775
49754,0.20731103142493013
54854,0.03430470102593375
59954,0.10634112423417841
65054,0.05712519048586351
70154,0.027449983955491697
75254,0.058811274382707945
80354,0.0
85454,0.0
90554,0.0
95654,0.0
100754,0.0
105854,0.0984154377370593
110954,0.0
116054,0.0
121154,0.0
126254,0.029062877057361214
131354,0.043556119752023226
136454,0.0
141554,0.040542921554762024
146654,0.0
151754,0.0
156854,0.0
161954,0.5587719258695861
167054,0.0
172154,0.0
177254,0.04303650621911881
182354,0.0
187454,0.0
192554,0.0
197654,0.0
202754,0.01170409663245453
207854,0.0
212954,0.0
4562,0.0
9662,0.0
14762,0.0
19862,0.0
24962,0.0
30062,0.0
35162,0.0
40262,0.0
45362,0.0
50462,0.0
55562,0.0
60662,0.0
65762,0.0
70862,0.0
75962,0.0
81062,0.0
86162,0.0
91262,0.0
96362,0.0
101462,0.0
106562,0.0
111662,0.0
116762,0.0
121862,0.0
126962,0.0
132062,0.0
137162,0.0
142262,0.0
147362,0.0
152462,0.0
157562,0.0
162662,0.0
167762,0.0
172862,0.0
177962,0.0
183062,0.0
188162,0.0
193262,0.0
198362,0.0
203462,0.0
208562,0.0
213662,0.0
4986,0.0
10086,0.0
15186,0.0
20286,0.0
25386,0.0
30486,0.0
35586,0.0
40686,0.0
45786,0.0
50886,0.0
55986,0.0
61086,0.0
66186,0.0
71286,0.0
76386,0.0
81486,0.0
86586,0.0
91686,0.0
96786,0.0
101886,0.0
106986,0.0
112086,0.0
117186,0.0
122286,0.0
127386,0.0
132486,0.0
137586,0.0
142686,0.0
147786,0.0
152886,0.0
157986,0.0
163086,0.0
168186,0.0
173286,0.0
178386,0.0
183486,0.0
188586,0.0
193686,0.0
198786,0.0
203886,0.0
208986,0.0
214086,0.0
4561,0.0
9661,0.0
14761,0.0
19861,0.0
24961,0.0
30061,0.0
35161,0.0
40261,0.0
45361,0.0
50461,0.0
55561,0.0
60661,0.0
65761,0.0
70861,0.0
75961,0.0
81061,0.0
86161,0.0
91261,0.0
96361,0.0
101461,0.0
106561,0.0
111661,0.0
116761,0.0
121861,0.0
126961,0.0
132061,0.0
137161,0.0
142261,0.0
147361,0.0
152461,0.0
157561,0.2775447943265953
162661,0.0
167761,0.0
172861,0.0
177961,0.0
183061,0.0
188161,0.0
193261,0.0
198361,0.0
203461,0.0
208561,0.0
213661,0.0
2055,0.0
7155,0.0
12255,0.03579654414516831
17355,0.0
22455,0.0
27555,0.0
32655,0.0
37755,0.0
42855,0.663146389442992
47955,0.4034023103026162
53055,0.03430470102593375
58155,0.7183559199474644
63255,1.0898430762407734
68355,0.027449983955491697
73455,0.058811274382707945
78555,0.0
83655,0.0
88755,0.0
93855,0.0
98955,0.0
104055,0.1451670540776423
109155,0.0
114255,0.0
119355,0.0
124455,0.12002395103361685
129555,0.0
134655,0.0
139755,0.040542921554762024
144855,0.0
149955,0.0
155055,0.0
160155,0.09922520855221506
165255,0.0
170355,0.0
175455,0.0
180555,0.0
185655,0.0
190755,0.0
195855,0.0
200955,0.01170409663245453
206055,0.0
211155,0.0
4560,0.0
9660,0.0
14760,0.0
19860,0.0
24960,0.0
30060,0.0
35160,0.0
40260,0.0
45360,0.0
50460,0.0
55560,0.0
60660,0.0
65760,0.0
70860,0.0
75960,0.0
81060,0.0
86160,0.0
91260,0.0
96360,0.0
101460,0.0
106560,0.0
111660,0.0
116760,0.0
121860,0.0
126960,0.0
132060,0.0
137160,0.0
142260,0.0
147360,0.0
152460,0.0
157560,0.0
162660,0.0
167760,0.0
172860,0.0
177960,0.0
183060,0.0
188160,0.0
193260,0.0
198360,0.0
203460,0.0
208560,0.0
213660,0.0
2054,0.0
7154,0.0
12254,0.0
17354,0.0
22454,0.0
27554,0.0
32654,0.0
37754,0.0
42854,0.2774589093415395
47954,0.32727506819912533
53054,0.0
58154,0.1990967431183609
63254,0.0
68354,0.13797214054760099
73454,0.15634646647291406
78554,0.0
83654,0.0
88754,0.0
93854,0.0
98954,0.0
104054,0.0
109154,0.0
114254,0.0
119354,0.0
124454,0.1395850336494705
129554,0.0
134654,0.0
139754,0.0
144854,0.0
149954,0.0
155054,0.0
160154,0.0
165254,0.0
170354,0.0
175454,0.0
180554,0.0
185654,0.0
190754,0.0
195854,0.0
200954,0.0
206054,0.0
211154,0.0
2053,0.0
7153,0.03240831064531868
12253,0.03579654414516831
17353,0.0
22453,0.0
27553,0.0
32653,0.0
37753,0.0
42853,0.6873518948696246
47953,1.1821632646000557
53053,0.03430470102593375
58153,0.8856316290839626
63253,0.8104156450010883
68353,0.027449983955491697
73453,0.04582430988080477
78553,0.0
83653,0.024654736098745134
88753,0.03409421482824515
93853,0.0
98953,0.0
104053,0.11140240223896225
109153,0.0
114253,0.0
119353,0.0
124453,0.029062877057361214
129553,0.0
134653,0.0
139753,0.040542921554762024
144853,0.0
149953,0.0
155053,0.0
160153,0.06670328276521198
165253,0.0
170353,0.0
175453,0.04303650621911881
180553,0.0
